 **************************************************************************************
 ************		        DDFS3D_tri_part2		             **********
 ************	             Algorithm developed by                          **********
 ************	   Kuriyama et al.(1993 & 1995), Tang et al. (2019)          **********
 ************			and Wong and Cui (2021)		             **********
 ************	      Codes developed by Wong and Cui (2021)	             **********
 ************ incorporating the contribution of Kuriyama et al.(1993 & 1995) **********
 ************	          DDFS3D (version 1.0), 31-5-2021		     **********
 **************************************************************************************
 Title: Flawed Brazilian disk(section S3-3 of the companion paper)to verify the triangular element                  
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  1.0000E+15
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      3576
 Number of nodes   :      1794
 Computing time    :    861.14 s
Stresses and displacments at the controid of each element in the respective local c
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
  553    2.9380E-08   -2.0500E-07    1.3201E-07    2.5516E-05   -2.3182E-03    2.3189E-03
  554   -1.4467E-08    6.0402E-08    1.2319E-08   -1.7499E-05    2.2899E-03    2.0340E-03
  555    1.1314E-07    2.3185E-07    1.0075E-07    7.3762E-05   -2.4143E-03    2.4398E-03
  556   -4.1309E-08   -6.0154E-08   -2.4454E-07   -6.1138E-05    2.3808E-03    2.1488E-03
  557    3.7161E-08   -4.8054E-08    2.6988E-08    1.7439E-04   -2.5258E-03    2.5229E-03
  558   -5.6289E-08   -4.4514E-08    1.7030E-07   -1.3444E-04    2.4936E-03    2.2802E-03
  559    6.2559E-08   -6.1071E-08   -5.2619E-08   -2.6144E-04   -2.6551E-03    1.4926E-03
  560   -3.7189E-09   -1.5334E-07    1.7009E-07    3.0980E-04    2.7156E-03    1.2294E-03
  561    3.8692E-08   -1.0781E-07   -1.6755E-07   -1.9421E-04   -2.5189E-03    1.3706E-03
  562   -8.3021E-11   -5.2928E-08    3.9479E-08    2.2477E-04    2.5651E-03    1.1222E-03
  563    5.0640E-08   -6.1456E-08    1.0371E-07   -1.4868E-04   -2.4157E-03    1.2718E-03
  564   -1.4496E-08    2.9707E-08    1.5658E-07    1.7519E-04    2.4461E-03    1.0051E-03
  565    4.5609E-08   -1.6608E-07   -9.9104E-08   -1.0181E-04   -2.3572E-03    1.2195E-03
  566   -8.5160E-09   -2.5066E-07   -8.8547E-08    1.2586E-04    2.3714E-03    9.3552E-04
  567    7.1949E-08    1.2389E-07   -8.7006E-09   -5.1034E-05   -2.3453E-03    1.2123E-03
  568   -3.5901E-08    1.1324E-07   -2.3700E-07    7.0393E-05    2.3442E-03    9.1337E-04
  569    4.3715E-08    2.1005E-07    4.2175E-08   -1.0226E-06   -2.3794E-03    1.2495E-03
  570   -3.8065E-08    1.6299E-07    2.4196E-07    1.3649E-05    2.3638E-03    9.3629E-04
  571    2.8475E-08    2.7026E-07    6.2125E-08    4.5183E-05   -2.4580E-03    1.3331E-03
  572    3.7787E-09   -1.6470E-07    1.3753E-07   -3.8235E-05    2.4297E-03    1.0062E-03
  573    4.9593E-08    1.2329E-07    2.3642E-08    9.5721E-05   -2.5750E-03    1.4620E-03
  574   -1.7221E-09    7.3966E-08   -1.4665E-07   -8.7247E-05    2.5388E-03    1.1262E-03
  575    8.0554E-08    4.4017E-08   -1.7586E-07    1.9039E-04   -2.7162E-03    1.5737E-03
  576   -3.5061E-08   -5.3966E-08   -1.2503E-07   -1.5743E-04    2.6795E-03    1.2767E-03
  577    5.6162E-08    1.0297E-07    2.3425E-07   -3.0219E-04   -2.7571E-03    3.8992E-04
  578   -1.9923E-08   -1.3706E-07   -3.7152E-08    3.5088E-04    2.8368E-03    1.0141E-04
  579    3.3110E-08    1.9412E-07    1.7904E-07   -2.3854E-04   -2.5925E-03    2.5057E-04
  580   -1.5824E-08   -4.6561E-08    2.0999E-07    2.7450E-04    2.6519E-03   -3.8420E-05
  581    3.8922E-08   -1.5375E-07    2.5679E-07   -1.8555E-04   -2.4735E-03    1.4933E-04
  582   -4.4070E-08    1.0229E-08   -1.3150E-07    2.2016E-04    2.5131E-03   -1.6141E-04
  583    5.4224E-08   -7.1416E-08    1.1463E-07   -1.2267E-04   -2.4087E-03    9.8541E-05
  584   -1.9423E-08   -3.1163E-07   -1.8817E-07    1.5543E-04    2.4299E-03   -2.2992E-04
  585    4.6883E-08    1.0281E-07    1.5126E-07   -5.1510E-05   -2.3966E-03    9.2443E-05
  586   -1.8283E-08    7.1868E-08    1.7365E-07    7.7945E-05    2.4011E-03   -2.5049E-04
  587    5.2319E-08   -1.7113E-07    5.8070E-08    1.7844E-05   -2.4355E-03    1.2913E-04
  588   -3.2389E-08   -1.2589E-08    4.2000E-08   -1.6869E-06    2.4236E-03   -2.2781E-04
  589    3.1492E-08    1.9975E-07    1.6606E-07    7.7306E-05   -2.5260E-03    2.1319E-04
  590   -4.3999E-08   -2.8963E-07   -2.3678E-07   -7.1406E-05    2.4982E-03   -1.5870E-04
  591    7.3373E-08    1.0532E-07    3.7300E-08    1.3171E-04   -2.6656E-03    3.4940E-04
  592   -3.3510E-08   -2.6699E-08   -2.3037E-07   -1.2871E-04    2.6261E-03   -3.4836E-05
  593    9.9989E-08    1.2008E-07   -2.9348E-08    2.1884E-04   -2.8421E-03    4.9365E-04
  594   -5.3175E-08   -2.9282E-07   -2.2153E-07   -1.9526E-04    2.7988E-03    1.3628E-04
  595   -7.8210E-07   -1.6394E-06   -2.0567E-06   -2.2179E-03   -2.1164E-03   -3.2729E-02
  596    2.3497E-07    4.4258E-07   -8.1502E-07    2.5759E-03    2.2630E-03   -2.6830E-02
  597    4.5323E-07   -1.7418E-07   -2.1942E-06   -1.3652E-03   -2.0264E-03   -3.2911E-02
  598    1.5858E-07    2.8317E-06    1.6948E-06    1.9057E-03    2.5890E-03   -2.7931E-02
  599   -2.9499E-07   -1.4450E-06    1.7677E-06   -7.6975E-04   -2.0115E-03   -3.2874E-02
  600   -2.4600E-07   -1.1346E-06    2.5514E-06    1.1419E-03    2.5472E-03   -2.7924E-02
  601   -9.4992E-07   -2.4570E-06   -2.3248E-06   -3.1183E-04   -2.0099E-03   -3.2849E-02
  602    7.4187E-07    2.7318E-06    1.0106E-07    5.4100E-04    2.5303E-03   -2.7892E-02
  603   -8.8636E-08    2.1695E-06   -4.2753E-07    9.5436E-05   -2.0138E-03   -3.2843E-02
  604    3.5169E-07   -1.5148E-06    3.1434E-07    2.3018E-05    2.5289E-03   -2.7878E-02
  605    4.6557E-08   -8.7966E-08   -1.0448E-06    5.1518E-04   -2.0234E-03   -3.2857E-02
  606    4.1293E-07    1.1432E-06    3.1296E-07   -4.8573E-04    2.5407E-03   -2.7888E-02
  607   -3.8001E-08    3.5072E-07   -2.1156E-06    1.0175E-03   -2.0446E-03   -3.2888E-02
  608   -8.8294E-08    2.2727E-06    7.6168E-08   -1.0568E-03    2.5713E-03   -2.7919E-02
  609   -4.1319E-07   -2.1344E-06    1.7729E-06    1.7174E-03   -2.1003E-03   -3.2897E-02
  610    4.2572E-07    1.7556E-06    2.4651E-06   -1.7811E-03    2.6403E-03   -2.7951E-02
  611    6.5922E-07   -1.6435E-06   -1.1782E-06    2.7754E-03   -2.2498E-03   -3.1730E-02
  612    5.9163E-08    2.2567E-06    6.0851E-07   -2.6911E-03    2.7505E-03   -2.7633E-02
  613   -3.4437E-07   -2.6801E-06   -4.5121E-07   -2.2826E-03   -1.2400E-03   -2.1787E-02
  614   -1.9960E-07    2.5326E-06    3.6139E-08    2.0591E-03    8.6960E-04   -1.9167E-02
  615   -4.8406E-07    1.6525E-06   -2.1035E-07   -1.7827E-03   -1.4186E-03   -2.2120E-02
  616   -2.7456E-07    5.6784E-07    1.5145E-07    1.9392E-03    1.5334E-03   -1.9961E-02
  617   -7.7620E-07    5.9464E-07    2.3794E-07   -1.0828E-03   -1.3799E-03   -2.2097E-02
  618   -2.3433E-07    1.3270E-06    5.2093E-07    1.3155E-03    1.5378E-03   -1.9993E-02
  619   -7.2474E-07    1.5706E-06   -1.1342E-07   -4.4842E-04   -1.3569E-03   -2.2066E-02
  620   -1.1257E-09    8.6754E-07    1.8070E-07    6.6676E-04    1.5055E-03   -1.9964E-02
  621   -6.0275E-07   -2.6825E-07    2.4216E-07    1.4318E-04   -1.3578E-03   -2.2058E-02
  622    1.7707E-07    1.3575E-06    4.6190E-07    5.5585E-05    1.4965E-03   -1.9950E-02
  623   -2.6464E-07    1.8974E-06   -3.5174E-07    7.4728E-04   -1.3838E-03   -2.2076E-02
  624    1.2724E-07   -8.8015E-07    1.5871E-07   -5.5153E-04    1.5163E-03   -1.9960E-02
  625   -5.8140E-07   -1.1839E-06   -2.8863E-07    1.4186E-03   -1.4418E-03   -2.2111E-02
  626   -8.9790E-08   -2.0375E-06    1.5600E-08   -1.1968E-03    1.5687E-03   -1.9991E-02
  627   -5.7452E-07    7.7815E-07   -1.5787E-06    2.1554E-03   -1.5220E-03   -2.2092E-02
  628    1.3948E-07    5.1211E-07    1.2352E-07   -1.8807E-03    1.6431E-03   -2.0008E-02
  629   -5.7747E-07   -2.1075E-06   -2.6421E-06    2.4723E-03   -1.1652E-03   -2.1290E-02
  630    1.4958E-07   -2.0700E-06    7.9110E-07   -2.3298E-03    1.4987E-03   -1.9721E-02
  631   -2.4212E-08   -9.5849E-07   -4.2703E-07   -1.8008E-03   -4.5118E-05   -1.6459E-02
  632   -1.4430E-07   -1.5609E-06   -1.3849E-06    1.5894E-03   -2.5528E-04   -1.4755E-02
  633   -3.4535E-08   -1.7891E-07   -2.7825E-07   -1.5924E-03   -4.1065E-04   -1.6774E-02
  634    9.7038E-09   -2.2305E-07    1.0190E-07    1.5974E-03    4.2293E-04   -1.5371E-02
  635   -2.1266E-07   -1.2028E-06   -1.3651E-07   -1.0511E-03   -4.2281E-04   -1.6777E-02
  636    5.2333E-08   -8.6398E-08    2.3524E-07    1.1839E-03    5.2483E-04   -1.5432E-02
  637   -2.3049E-07    9.5730E-07    3.5357E-07   -4.5268E-04   -4.0162E-04   -1.6753E-02
  638    8.0787E-08    2.3744E-06    4.4099E-07    6.2814E-04    5.1367E-04   -1.5416E-02
  639   -2.1625E-07    4.4002E-07    3.2475E-07    1.4394E-04   -4.0221E-04   -1.6747E-02
  640    9.4968E-08    2.4657E-06    3.3019E-07    4.9284E-05    5.0736E-04   -1.5406E-02
  641   -2.0305E-07    7.9595E-07    2.0228E-07    7.4671E-04   -4.3284E-04   -1.6763E-02
  642    9.9650E-08    1.2422E-06    1.7869E-07   -5.3365E-04    5.2828E-04   -1.5415E-02
  643   -9.9977E-08    9.8017E-07    3.3577E-07    1.3554E-03   -4.8578E-04   -1.6790E-02
  644    8.1677E-08    1.0292E-07    6.1838E-07   -1.1146E-03    5.7261E-04   -1.5439E-02
  645   -1.2134E-07    7.9846E-07    2.4774E-07    1.8683E-03   -4.7830E-04   -1.6749E-02
  646   -1.6636E-07    1.9951E-06    2.6231E-07   -1.6265E-03    5.8386E-04   -1.5436E-02
  647   -4.3109E-07    1.6512E-06    1.0205E-06    1.9120E-03    7.0679E-05   -1.6138E-02
  648   -2.3111E-09   -2.4886E-06    2.6976E-06   -1.8246E-03    2.7062E-04   -1.5172E-02
  649   -9.0759E-08   -1.6542E-06   -2.2737E-07   -1.3815E-03    8.7180E-04   -1.2825E-02
  650   -7.0639E-08   -1.3558E-06   -2.2978E-07    1.2242E-03   -1.0995E-03   -1.1565E-02
  651    1.1782E-07   -2.9232E-07   -3.1847E-07   -1.2822E-03    4.5440E-04   -1.3127E-02
  652   -2.7948E-07   -2.3636E-06   -2.2846E-08    1.2421E-03   -4.8995E-04   -1.2072E-02
  653    1.4023E-09   -1.1704E-06   -4.7818E-07   -8.9646E-04    3.7369E-04   -1.3160E-02
  654   -1.3818E-07   -2.0988E-06   -1.4424E-07    9.6930E-04   -3.1578E-04   -1.2161E-02
  655   -1.0447E-07   -2.5341E-06   -2.0531E-07   -3.9444E-04    3.7199E-04   -1.3149E-02
  656    2.1323E-08   -1.0957E-06   -2.3838E-07    5.3065E-04   -2.8870E-04   -1.2164E-02
  657   -1.1762E-07   -2.3599E-06   -4.1678E-07    1.3915E-04    3.6714E-04   -1.3146E-02
  658    7.7294E-08   -1.7566E-06   -1.8966E-07    3.2591E-05   -2.8395E-04   -1.2159E-02
  659   -1.1464E-07    2.9403E-08   -1.4732E-07    6.7227E-04    3.4363E-04   -1.3159E-02
  660    7.4053E-08    5.6186E-07    7.4817E-08   -4.7515E-04   -2.6742E-04   -1.2167E-02
  661   -3.4843E-07   -1.2413E-06   -1.8858E-07    1.1639E-03    3.2486E-04   -1.3172E-02
  662    2.3210E-07    1.3557E-06    5.7220E-08   -9.5227E-04   -2.5010E-04   -1.2181E-02
  663   -3.4774E-07   -1.0765E-06   -1.4240E-07    1.5002E-03    4.2495E-04   -1.3105E-02
  664    1.0198E-07   -5.1223E-07    1.9248E-08   -1.3152E-03   -3.1032E-04   -1.2153E-02
  665   -3.0623E-07   -1.6685E-06    2.1992E-06    1.4866E-03    9.8309E-04   -1.2604E-02
  666   -1.5010E-07    1.4643E-06   -8.7725E-08   -1.4151E-03   -6.8019E-04   -1.1900E-02
  667   -9.5399E-08   -2.4074E-07    1.8645E-09   -1.0502E-03    1.5611E-03   -1.0018E-02
  668   -1.9456E-08    2.4660E-07    1.7987E-07    9.3948E-04   -1.7351E-03   -9.0274E-03
  669    1.7239E-08   -2.2376E-07    2.3478E-07   -9.8753E-04    1.1532E-03   -1.0307E-02
  670   -5.5709E-08   -9.1854E-08   -1.1119E-07    9.4086E-04   -1.2070E-03   -9.4547E-03
  671   -7.0173E-08   -2.4392E-07    1.0380E-07   -7.1378E-04    1.0208E-03   -1.0369E-02
  672   -2.3359E-09   -1.6989E-08   -8.6827E-08    7.5282E-04   -9.9541E-04   -9.5681E-03
  673   -6.3705E-08   -5.7713E-08   -5.3778E-08   -3.1575E-04    9.8986E-04   -1.0375E-02
  674    9.5965E-09    2.6219E-07    1.9637E-08    4.1832E-04   -9.3202E-04   -9.5904E-03
  675   -9.0471E-08   -2.1960E-07   -7.7272E-08    1.2944E-04    9.7851E-04   -1.0376E-02
  676    3.5211E-08    1.5184E-08    2.4382E-08    1.3677E-05   -9.1354E-04   -9.5942E-03
  677   -9.2605E-08    3.7862E-08    1.6198E-08    5.6990E-04    9.6836E-04   -1.0384E-02
  678    8.8091E-09    7.4945E-08    1.5078E-08   -4.0265E-04   -9.0412E-04   -9.5997E-03
  679    5.4180E-08    2.5386E-08   -4.0659E-07    9.4788E-04    9.9000E-04   -1.0378E-02
  680    4.8331E-08   -1.1373E-07    1.9588E-07   -7.7622E-04   -9.1790E-04   -9.5993E-03
  681   -3.0752E-07    7.6693E-08    7.0161E-08    1.1735E-03    1.1500E-03   -1.0287E-02
  682   -2.0977E-07   -3.9141E-08   -8.6292E-08   -1.0335E-03   -1.0305E-03   -9.5474E-03
  683   -1.6506E-07   -2.0088E-08   -1.2135E-07    1.1626E-03    1.6583E-03   -9.8645E-03
  684   -7.6915E-09   -3.2326E-08   -4.3406E-08   -1.0979E-03   -1.3994E-03   -9.3054E-03
  685   -4.3467E-08   -1.7979E-07    6.1725E-08   -7.9294E-04    2.0695E-03   -7.7082E-03
  686   -5.6086E-08   -2.5917E-08   -1.6757E-07    7.1960E-04   -2.2037E-03   -6.9015E-03
  687   -5.0444E-08   -2.8908E-07   -3.8135E-08   -7.4066E-04    1.6955E-03   -7.9801E-03
  688   -7.2955E-09    2.4025E-07   -8.8615E-08    7.0054E-04   -1.7539E-03   -7.2646E-03
  689   -4.0298E-08    5.8916E-08   -2.5378E-07   -5.4283E-04    1.5341E-03   -8.0670E-03
  690    3.9518E-08    2.8414E-08    6.3438E-08    5.6396E-04   -1.5308E-03   -7.3946E-03
  691   -3.4788E-08   -3.1058E-07   -9.9773E-08   -2.3684E-04    1.4781E-03   -8.0898E-03
  692    2.9405E-08    5.4408E-08    8.0277E-11    3.1272E-04   -1.4414E-03   -7.4358E-03
  693   -5.4278E-08   -2.6426E-07   -6.3389E-08    1.1776E-04    1.4605E-03   -8.0963E-03
  694    2.5965E-08    1.7061E-07    8.9164E-09   -3.7108E-06   -1.4110E-03   -7.4480E-03
  695   -6.8204E-08    5.4166E-08   -1.0285E-07    4.6591E-04    1.4645E-03   -8.0969E-03
  696    8.3068E-09    3.4102E-07    2.1579E-08   -3.3124E-04   -1.4089E-03   -7.4508E-03
  697   -5.6849E-08   -1.4905E-07   -5.2323E-08    7.5006E-04    1.5195E-03   -8.0733E-03
  698    3.9238E-08    2.5334E-07    1.9510E-08   -6.1583E-04   -1.4487E-03   -7.4364E-03
  699   -1.1519E-07   -1.1410E-07    9.8435E-08    9.0861E-04    1.7085E-03   -7.9632E-03
  700    7.9684E-10    8.6688E-08    2.4660E-07   -8.0146E-04   -1.5915E-03   -7.3645E-03
  701   -4.8489E-08   -5.8187E-08    2.4068E-09    9.1491E-04    2.1525E-03   -7.6041E-03
  702    1.7124E-08   -4.2312E-08   -1.7274E-07   -8.5477E-04   -1.9340E-03   -7.1361E-03
  703   -3.6915E-08    1.6121E-07    1.1819E-07   -5.9613E-04    2.4299E-03   -5.7345E-03
  704    1.1918E-09   -4.8060E-08   -4.8605E-09    5.5243E-04   -2.5341E-03   -5.0635E-03
  705   -3.3476E-09   -3.1937E-07   -1.3353E-08   -5.4447E-04    2.0983E-03   -5.9875E-03
  706   -1.1113E-08    1.2611E-07   -2.1509E-09    5.1454E-04   -2.1552E-03   -5.3719E-03
  707    8.9577E-10   -1.5633E-08   -4.7270E-08   -3.9816E-04    1.9264E-03   -6.0921E-03
  708   -3.0818E-09    2.0144E-07    3.5458E-08    4.1028E-04   -1.9371E-03   -5.5119E-03
  709    2.1113E-09   -2.5175E-07   -6.6357E-08   -1.6728E-04    1.8534E-03   -6.1302E-03
  710   -8.7183E-09   -1.7569E-07    2.1822E-08    2.2287E-04   -1.8332E-03   -5.5689E-03
  711   -6.9282E-09   -1.5141E-07   -7.2312E-08    1.0600E-04    1.8314E-03   -6.1414E-03
  712    2.0212E-08    1.1443E-07    1.0742E-08   -1.7971E-05   -1.7947E-03   -5.5887E-03
  713   -4.5085E-08   -3.6966E-08   -7.1314E-08    3.7283E-04    1.8471E-03   -6.1355E-03
  714    2.7796E-08   -1.6672E-08    2.9019E-08   -2.6805E-04   -1.7987E-03   -5.5887E-03
  715   -3.2425E-08    4.8981E-08   -6.3575E-08    5.8422E-04    1.9244E-03   -6.0960E-03
  716    3.6688E-08    3.4245E-08    5.5237E-09   -4.8119E-04   -1.8565E-03   -5.5620E-03
  717   -5.5612E-08   -1.3141E-07   -1.1006E-07    7.0127E-04    2.1207E-03   -5.9737E-03
  718    3.2237E-08    3.2977E-07    4.5183E-08   -6.1811E-04   -2.0115E-03   -5.4753E-03
  719   -4.6100E-08   -1.8187E-07    9.8568E-08    7.2613E-04    2.5008E-03   -5.6689E-03
  720   -5.5245E-09   -1.4912E-08    2.2048E-07   -6.6976E-04   -2.3181E-03   -5.2630E-03
  721   -1.8844E-08   -2.8768E-07    1.3873E-08   -4.4799E-04    2.6662E-03   -4.0087E-03
  722   -1.0247E-08    9.1491E-08    4.4904E-08    4.2767E-04   -2.7481E-03   -3.4436E-03
  723   -4.6512E-09    1.2212E-07   -2.1222E-08   -3.9348E-04    2.3786E-03   -4.2415E-03
  724    1.0346E-08    7.4110E-08    4.6736E-08    3.7387E-04   -2.4315E-03   -3.7041E-03
  725    1.7425E-08   -2.8903E-08    3.8051E-09   -2.8261E-04    2.2089E-03   -4.3575E-03
  726   -1.4370E-08    7.6384E-08    3.0989E-08    2.9055E-04   -2.2281E-03   -3.8484E-03
  727   -9.4658E-10   -2.0506E-07   -7.6862E-09   -1.1047E-04    2.1274E-03   -4.4078E-03
  728    2.3661E-08    2.7054E-07    2.7593E-08    1.5105E-04   -2.1194E-03   -3.9171E-03
  729   -2.4882E-08    1.0775E-07   -2.0429E-08    9.5069E-05    2.1031E-03   -4.4230E-03
  730    1.6023E-08    1.8429E-07    2.2123E-07   -2.8661E-05   -2.0768E-03   -3.9433E-03
  731   -3.2631E-08   -2.7991E-07   -3.1165E-08    2.9506E-04    2.1268E-03   -4.4114E-03
  732    9.1492E-09    1.7861E-07    5.0346E-08   -2.1541E-04   -2.0853E-03   -3.9409E-03
  733   -2.4131E-08    1.1014E-08   -2.8927E-08    4.5161E-04    2.2158E-03   -4.3594E-03
  734   -1.3098E-08    1.5410E-09    4.8974E-08   -3.7332E-04   -2.1530E-03   -3.9042E-03
  735    3.4771E-09   -1.1521E-07   -3.9454E-08    5.4221E-04    2.4061E-03   -4.2309E-03
  736    1.1209E-08   -9.1748E-08    2.2933E-08   -4.7677E-04   -2.3079E-03   -3.8079E-03
  737   -1.0718E-08   -2.2534E-07   -1.5545E-08    5.8365E-04    2.7275E-03   -3.9740E-03
  738   -1.2370E-08    6.4952E-08    1.9340E-08   -5.3035E-04   -2.5763E-03   -3.6131E-03
  739   -3.5792E-08   -1.1606E-07   -2.0009E-08   -3.3869E-04    2.7969E-03   -2.4788E-03
  740    7.0109E-08   -1.7560E-07    1.9442E-07    3.3672E-04   -2.8622E-03   -1.9999E-03
  741    6.0992E-09    9.3061E-08   -9.0096E-10   -2.8029E-04    2.5512E-03   -2.6906E-03
  742    2.0121E-08    1.2295E-07   -7.7356E-08    2.6990E-04   -2.5996E-03   -2.2177E-03
  743    1.6162E-08   -1.2332E-07   -1.0232E-08   -1.9403E-04    2.3919E-03   -2.8127E-03
  744   -9.6877E-09   -8.5027E-08   -2.2095E-08    2.0039E-04   -2.4160E-03   -2.3619E-03
  745    1.5239E-08   -7.1144E-08    7.5114E-09   -6.6564E-05    2.3087E-03   -2.8719E-03
  746    6.6050E-09   -1.9955E-07    7.7522E-08    9.6289E-05   -2.3096E-03   -2.4385E-03
  747   -1.6916E-08   -1.2070E-07    1.9781E-07    8.5239E-05    2.2840E-03   -2.8902E-03
  748    8.8492E-09   -4.8034E-08    1.7694E-07   -3.5919E-05   -2.2664E-03   -2.4694E-03
  749   -2.5781E-09   -2.7186E-07   -2.6762E-08    2.3269E-04    2.3123E-03   -2.8741E-03
  750    1.9988E-08    2.3660E-07   -1.0067E-07   -1.7309E-04   -2.2776E-03   -2.4650E-03
  751   -6.0481E-09   -1.6473E-07   -1.6772E-08    3.4866E-04    2.4049E-03   -2.8132E-03
  752   -1.0863E-08   -1.4251E-07    4.4768E-08   -2.8943E-04   -2.3488E-03   -2.4210E-03
  753   -1.0786E-08   -1.2796E-07   -1.3597E-08    4.2201E-04    2.5814E-03   -2.6832E-03
  754    1.3490E-08   -2.2550E-09    2.5311E-07   -3.6973E-04   -2.4959E-03   -2.3196E-03
  755   -1.2101E-08    9.6956E-08   -1.2068E-08    4.7740E-04    2.8510E-03   -2.4692E-03
  756   -1.5632E-08    2.0161E-07    3.3250E-08   -4.2649E-04   -2.7272E-03   -2.1430E-03
  757    2.4687E-09    1.3952E-07   -1.1930E-09   -2.6005E-04    2.8365E-03   -1.1128E-03
  758   -1.6740E-08    1.8358E-07    1.6794E-07    2.7257E-04   -2.8898E-03   -7.0651E-04
  759    2.6274E-08   -9.7728E-08   -1.8206E-07   -1.9764E-04    2.6294E-03   -1.3037E-03
  760   -6.5281E-09    2.2195E-07   -6.7051E-08    1.9501E-04   -2.6734E-03   -8.8585E-04
  761   -1.1348E-09   -1.5523E-07    2.3767E-07   -1.2848E-04    2.4850E-03   -1.4277E-03
  762   -3.0850E-08    1.6383E-07    3.2049E-07    1.3463E-04   -2.5118E-03   -1.0268E-03
  763    1.2627E-08    1.3615E-08    2.0450E-08   -3.4243E-05    2.4049E-03   -1.4925E-03
  764    2.2810E-08    1.4054E-09    1.6056E-07    5.6279E-05   -2.4124E-03   -1.1080E-03
  765   -9.8933E-09   -2.3557E-07    9.2118E-08    7.6439E-05    2.3814E-03   -1.5129E-03
  766    1.4437E-08    1.0061E-07    1.2378E-07   -4.0124E-05   -2.3710E-03   -1.1420E-03
  767    1.6095E-08   -1.5705E-07   -1.8058E-07    1.8397E-04    2.4115E-03   -1.4935E-03
  768    3.9858E-08    6.3391E-08   -4.5278E-08   -1.3976E-04   -2.3837E-03   -1.1361E-03
  769    3.2786E-08   -1.8350E-07    2.2213E-07    2.7035E-04    2.5018E-03   -1.4271E-03
  770   -2.0722E-08    1.6408E-09    8.0358E-08   -2.2546E-04   -2.4538E-03   -1.0872E-03
  771    1.0474E-08   -2.6936E-07   -1.1135E-07    3.3239E-04    2.6609E-03   -1.2990E-03
  772    8.2767E-09   -7.2373E-09    1.7561E-07   -2.8981E-04   -2.5887E-03   -9.8415E-04
  773    8.8391E-08   -2.0145E-07   -1.7018E-07    3.9938E-04    2.8855E-03   -1.1236E-03
  774    1.2076E-08    1.7123E-07   -9.5221E-08   -3.5015E-04   -2.7858E-03   -8.2558E-04
  775   -6.1950E-08   -1.5779E-06   -1.5119E-06   -2.2184E-03   -2.1147E-03   -3.2726E-02
  776    4.6412E-07   -1.8539E-06    7.0481E-07    2.5762E-03    2.2601E-03   -2.6828E-02
  777   -3.2845E-07   -4.0334E-07    8.5502E-07   -1.3648E-03   -2.0254E-03   -3.2909E-02
  778    1.8298E-07   -8.5616E-07    1.0888E-06    1.9050E-03    2.5871E-03   -2.7927E-02
  779   -5.2994E-07   -1.7237E-06    2.4155E-06   -7.6894E-04   -2.0111E-03   -3.2872E-02
  780    1.5010E-07    1.2317E-06    1.4975E-06    1.1406E-03    2.5462E-03   -2.7921E-02
  781    1.0943E-07    8.9843E-08    2.1079E-06   -3.1095E-04   -2.0099E-03   -3.2847E-02
  782    1.0702E-07   -3.1451E-07    4.6884E-07    5.3963E-04    2.5299E-03   -2.7889E-02
  783    2.6719E-07   -1.3140E-07    1.3974E-06    9.6297E-05   -2.0142E-03   -3.2843E-02
  784   -8.9704E-08   -1.2320E-06    6.3220E-08    2.1649E-05    2.5291E-03   -2.7877E-02
  785   -2.2739E-07   -1.5210E-06    1.7450E-07    5.1596E-04   -2.0241E-03   -3.2857E-02
  786    1.1038E-07   -1.1822E-06    2.0395E-07   -4.8702E-04    2.5414E-03   -2.7887E-02
  787    1.6134E-07    1.9427E-06    1.6463E-06    1.0181E-03   -2.0457E-03   -3.2889E-02
  788   -3.8730E-08    6.3817E-07    4.7465E-07   -1.0579E-03    2.5726E-03   -2.7920E-02
  789    7.7134E-08    1.0098E-06   -8.0294E-09    1.7177E-03   -2.1019E-03   -3.2898E-02
  790    1.9319E-07    6.9000E-07    2.4869E-06   -1.7818E-03    2.6422E-03   -2.7952E-02
  791    5.7932E-07    1.0815E-06    6.8428E-07    2.7752E-03   -2.2512E-03   -3.1731E-02
  792    3.7400E-08   -1.5301E-06   -2.3036E-06   -2.6914E-03    2.7528E-03   -2.7634E-02
  793   -9.7637E-07    3.5639E-07    2.1075E-06   -2.2811E-03   -1.2367E-03   -2.1782E-02
  794    3.3093E-07    6.5443E-07   -1.4280E-07    2.0570E-03    8.6444E-04   -1.9162E-02
  795   -3.8363E-07   -1.1649E-06   -1.2582E-07   -1.7808E-03   -1.4167E-03   -2.2116E-02
  796    3.3610E-07    1.9647E-06   -1.4070E-07    1.9368E-03    1.5307E-03   -1.9956E-02
  797   -6.3192E-07   -1.7005E-07   -2.7752E-07   -1.0805E-03   -1.3790E-03   -2.2093E-02
  798   -1.0949E-07   -6.2957E-07    3.2969E-07    1.3128E-03    1.5363E-03   -1.9989E-02
  799   -5.0272E-07   -9.5159E-08    1.4269E-07   -4.4608E-04   -1.3567E-03   -2.2064E-02
  800    1.9923E-07    1.3281E-06    8.8721E-08    6.6396E-04    1.5050E-03   -1.9961E-02
