 *************************************************************************
 ************		    DDM3D_tri_part2		        **********
 ************	        Algorithm developed by                  **********
 ************	 Kuriyama et al.(1993) and Tang et al. (2019)   **********
 ************	   Codes developed by Wong and Cui (2021)	**********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Penny shape crack (section S3-1 of the companion paper) to verify the triangular element                                        
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:       731
 Number of nodes   :       731
 Computing time    :     41.78 s
Stresses and displacments at the controid of each element in the respective local coordinate system(s)
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
   77    0.0000E+00    0.0000E+00   -9.9940E-01   -6.3912E-06   -5.9193E-07   -1.6742E-05
   78    0.0000E+00    0.0000E+00   -9.9974E-01   -6.3572E-06   -3.2058E-06   -9.3329E-06
   79    0.0000E+00    0.0000E+00   -9.9945E-01   -6.3643E-06    4.4397E-07   -1.6870E-05
   80    0.0000E+00    0.0000E+00   -9.9974E-01   -6.6418E-06   -2.7073E-06   -9.1436E-06
   81    0.0000E+00    0.0000E+00   -9.9975E-01   -6.3060E-06   -3.0449E-06   -9.9613E-06
   82    0.0000E+00    0.0000E+00   -9.9980E-01   -6.2795E-06   -3.1998E-06   -9.7730E-06
   83    0.0000E+00    0.0000E+00   -9.9975E-01   -5.9800E-06   -4.1708E-06   -8.6528E-06
   84    0.0000E+00    0.0000E+00   -9.9976E-01   -6.0749E-06   -4.0281E-06   -8.6784E-06
   85    0.0000E+00    0.0000E+00   -9.9953E-01   -6.7160E-06   -1.6179E-08   -1.4920E-05
   86    0.0000E+00    0.0000E+00   -9.9976E-01   -6.4731E-06   -3.0638E-06   -9.2532E-06
   87    0.0000E+00    0.0000E+00   -9.9951E-01   -6.6042E-06   -7.4491E-07   -1.5025E-05
   88    0.0000E+00    0.0000E+00   -9.9989E-01   -6.2563E-06   -3.4557E-06   -9.2172E-06
   89    0.0000E+00    0.0000E+00   -9.9960E-01   -5.9775E-06   -2.9507E-06   -1.5060E-05
   90    0.0000E+00    0.0000E+00   -9.9978E-01   -6.3878E-06   -3.2198E-06   -9.2980E-06
   91    0.0000E+00    0.0000E+00   -9.9890E-01   -3.9193E-06    2.1561E-06   -2.4761E-05
   92    0.0000E+00    0.0000E+00   -9.9972E-01   -5.9327E-06    3.6312E-06   -1.1583E-05
   93    0.0000E+00    0.0000E+00   -9.9892E-01   -5.5012E-06    3.3533E-07   -2.1555E-05
   94    0.0000E+00    0.0000E+00   -9.9975E-01   -6.0150E-06   -4.0954E-06   -8.6200E-06
   95    0.0000E+00    0.0000E+00   -9.9975E-01   -6.3098E-06   -3.1303E-06   -9.6143E-06
   96    0.0000E+00    0.0000E+00   -9.9975E-01   -6.0936E-06   -3.9718E-06   -8.6313E-06
