 *************************************************************************
 ************		    DDFS3D_qua_part2		       **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Flawed Brazilian disk(section 3.3 of the companion paper)to verify the quadrilateral element                                                    
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  1.0000E+15
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      2094
 Number of nodes   :      2102
 Computing time    :    223.50 s
Stresses and displacments at the controid of each element in the respective local c
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
  528   -1.0393E-08    1.0763E-07    2.8169E-08    1.0179E-03    1.7028E-03   -9.4374E-03
  529    1.8524E-08   -1.0640E-07   -8.6177E-08   -8.3542E-04    2.1619E-03   -7.2541E-03
  530   -3.8488E-08   -1.9057E-07    1.1582E-07   -8.2796E-04    1.7872E-03   -7.5506E-03
  531   -2.0949E-08   -8.2792E-08   -1.2321E-07   -7.3154E-04    1.5822E-03   -7.6724E-03
  532   -3.0174E-08    7.5399E-08    3.6838E-08   -5.4658E-04    1.4889E-03   -7.7167E-03
  533   -3.1918E-11    4.6957E-08    9.3274E-09   -2.9999E-04    1.4544E-03   -7.7293E-03
  534   -1.1650E-08   -3.9857E-08    2.4740E-09   -2.3671E-05    1.4467E-03   -7.7311E-03
  535    1.3825E-08   -1.4314E-07    6.0151E-09    2.5249E-04    1.4558E-03   -7.7283E-03
  536    4.2222E-08    8.4692E-08    3.8144E-08    4.9858E-04    1.4922E-03   -7.7147E-03
  537   -3.8227E-09    2.7290E-08    1.7250E-07    6.8273E-04    1.5882E-03   -7.6695E-03
  538    1.7464E-08    1.2357E-07   -4.1932E-08    7.7816E-04    1.7974E-03   -7.5469E-03
  539   -8.2992E-11   -7.5952E-09    3.2230E-07    7.8520E-04    2.1793E-03   -7.2492E-03
  540   -2.9351E-08   -1.2360E-07    2.2683E-07   -6.5911E-04    2.5043E-03   -5.3723E-03
  541   -4.2109E-08   -2.0633E-07    1.7312E-07   -6.3472E-04    2.1855E-03   -5.6241E-03
  542   -1.7816E-08    2.2747E-07   -6.7689E-09   -5.5976E-04    1.9872E-03   -5.7508E-03
  543   -1.0825E-08   -1.1318E-07    1.9407E-09   -4.2279E-04    1.8807E-03   -5.8088E-03
  544   -3.0527E-08   -9.5641E-09    2.7196E-08   -2.3670E-04    1.8328E-03   -5.8316E-03
  545   -2.2470E-09   -3.6738E-08    2.2269E-08   -2.4817E-05    1.8200E-03   -5.8369E-03
  546    1.2157E-08    2.9483E-07    3.0647E-09    1.8695E-04    1.8342E-03   -5.8303E-03
  547    1.7050E-08    4.1263E-08    6.3663E-09    3.7270E-04    1.8837E-03   -5.8063E-03
  548    3.2771E-08   -1.1548E-07   -1.8312E-08    5.0920E-04    1.9923E-03   -5.7470E-03
  549    3.2956E-08   -1.3615E-07    2.5612E-07    5.8385E-04    2.1933E-03   -5.6193E-03
  550    1.0554E-08   -2.4883E-09   -3.4500E-08    6.0895E-04    2.5151E-03   -5.3665E-03
  551   -2.4241E-08   -9.0390E-08   -5.5282E-10   -5.2798E-04    2.7268E-03   -3.7190E-03
  552   -1.1902E-08   -1.6471E-07   -2.6344E-08   -4.8874E-04    2.4580E-03   -3.9311E-03
  553   -2.6094E-08   -4.8937E-08   -4.7777E-09   -4.2634E-04    2.2747E-03   -4.0580E-03
  554    1.1444E-08    2.0237E-07   -1.4633E-08   -3.2356E-04    2.1648E-03   -4.1256E-03
  555    2.3912E-09   -1.0298E-07    1.2903E-08   -1.8472E-04    2.1096E-03   -4.1566E-03
  556    6.3833E-09   -1.7193E-07   -6.4655E-09   -2.5646E-05    2.0935E-03   -4.1649E-03
  557   -4.0592E-09   -7.1513E-08    2.1449E-08    1.3336E-04    2.1108E-03   -4.1551E-03
  558   -1.3060E-08    1.1352E-07    2.2655E-08    2.7201E-04    2.1673E-03   -4.1226E-03
  559    3.1527E-08    2.7851E-07   -2.3966E-08    3.7460E-04    2.2788E-03   -4.0535E-03
  560    1.1867E-08    1.8714E-07    5.6025E-10    4.3707E-04    2.4637E-03   -3.9253E-03
  561    2.6763E-08    2.1835E-07   -1.2639E-08    4.7737E-04    2.7327E-03   -3.7122E-03
  562   -1.7535E-09   -1.7733E-07   -2.1931E-07   -4.3235E-04    2.8465E-03   -2.2481E-03
  563    2.0183E-08    2.0608E-07   -2.1925E-11   -3.8055E-04    2.6219E-03   -2.4245E-03
  564    5.9419E-09    2.0925E-07   -3.2777E-08   -3.2554E-04    2.4575E-03   -2.5482E-03
  565   -1.3915E-08   -3.1163E-08    2.2695E-07   -2.4701E-04    2.3509E-03   -2.6216E-03
  566   -2.3370E-08   -2.6554E-08   -2.0755E-07   -1.4393E-04    2.2934E-03   -2.6586E-03
  567    1.5573E-08    1.4494E-07   -8.1391E-08   -2.6193E-05    2.2757E-03   -2.6692E-03
  568    1.8796E-08   -1.0010E-07    1.7219E-07    9.1520E-05    2.2944E-03   -2.6569E-03
  569    4.9486E-09   -1.7041E-09    1.1139E-07    1.9454E-04    2.3529E-03   -2.6183E-03
  570    3.9703E-09    1.8662E-07    3.4131E-08    2.7309E-04    2.4606E-03   -2.5432E-03
  571    2.3189E-08   -9.1630E-08    1.1084E-08    3.2835E-04    2.6257E-03   -2.4180E-03
  572    3.8066E-08    1.6701E-07    7.8446E-08    3.8108E-04    2.8491E-03   -2.2405E-03
  573    3.9197E-08   -1.6272E-08    2.0810E-07   -3.6414E-04    2.8774E-03   -9.3125E-04
  574   -1.2889E-08    7.4105E-08   -2.6236E-09   -3.0194E-04    2.6914E-03   -1.0754E-03
  575    2.1674E-08    1.6024E-07    8.7938E-08   -2.5119E-04    2.5472E-03   -1.1935E-03
  576   -5.6109E-09    4.7255E-08    1.5081E-07   -1.8968E-04    2.4482E-03   -1.2698E-03
  577   -2.9315E-08    2.1541E-07    1.3854E-07   -1.1300E-04    2.3920E-03   -1.3107E-03
  578    3.9285E-09   -5.7536E-08   -2.4192E-07   -2.6491E-05    2.3742E-03   -1.3228E-03
  579    2.1313E-08    8.4240E-08    2.2624E-07    6.0026E-05    2.3927E-03   -1.3089E-03
  580    7.5889E-09    1.3221E-07   -7.6292E-08    1.3676E-04    2.4497E-03   -1.2662E-03
  581    1.1847E-08    1.0042E-08    2.2091E-07    1.9844E-04    2.5494E-03   -1.1882E-03
  582   -6.7091E-09    1.7514E-08   -1.4268E-07    2.4955E-04    2.6938E-03   -1.0684E-03
  583    1.0437E-08    1.4552E-07    6.4602E-08    3.1252E-04    2.8782E-03   -9.2307E-04
  584   -4.2729E-07    7.5928E-07   -1.2279E-06   -2.6475E-03   -2.0229E-03   -2.8560E-02
  585   -6.5397E-07    3.0775E-06   -1.9058E-06   -1.9878E-03   -2.1554E-03   -2.9477E-02
  586   -3.1293E-07    2.2540E-06    1.1857E-06   -1.3341E-03   -2.1152E-03   -2.9484E-02
  587    8.4162E-08   -5.7822E-07   -1.3019E-06   -8.1598E-04   -2.0913E-03   -2.9453E-02
  588    4.1366E-08    2.5505E-06    1.4864E-06   -3.8435E-04   -2.0801E-03   -2.9432E-02
  589    2.0890E-07    1.2752E-06    1.9590E-06    8.6084E-06   -2.0767E-03   -2.9424E-02
  590    5.7304E-08   -4.5696E-07    5.7654E-07    4.0122E-04   -2.0798E-03   -2.9431E-02
  591    1.1347E-07    3.1121E-06    6.1242E-07    8.3169E-04   -2.0906E-03   -2.9452E-02
  592    4.6707E-07    8.2944E-07    1.2890E-06    1.3475E-03   -2.1138E-03   -2.9480E-02
  593   -4.6782E-07   -2.0837E-06    3.9879E-07    1.9978E-03   -2.1512E-03   -2.9466E-02
  594   -8.2399E-07    2.9630E-06    2.2480E-07    2.6665E-03   -1.9966E-03   -2.8534E-02
  595   -2.6913E-07   -6.8439E-07   -7.9978E-07   -2.2017E-03   -7.8042E-04   -1.9703E-02
  596    2.3484E-08    1.1685E-07   -2.7215E-07   -2.0737E-03   -1.2667E-03   -2.0329E-02
  597   -8.9839E-08    4.8717E-07   -2.9545E-07   -1.5593E-03   -1.2765E-03   -2.0380E-02
  598    3.8087E-08   -1.1843E-06    1.9376E-07   -1.0048E-03   -1.2366E-03   -2.0355E-02
  599    7.2462E-08   -3.1736E-08    3.0097E-07   -4.8404E-04   -1.2093E-03   -2.0332E-02
  600    4.1606E-08    1.8253E-07    2.4282E-07    1.1648E-05   -1.2001E-03   -2.0324E-02
  601    2.5998E-08    1.8525E-06   -7.6308E-08    5.0680E-04   -1.2087E-03   -2.0331E-02
  602    2.6629E-07    4.7435E-07   -1.4762E-07    1.0259E-03   -1.2353E-03   -2.0353E-02
  603    2.0303E-07    1.2522E-06    2.7865E-07    1.5772E-03   -1.2738E-03   -2.0375E-02
  604   -9.6824E-08    2.0966E-06   -2.5148E-07    2.0866E-03   -1.2601E-03   -2.0316E-02
  605    1.6467E-07    9.7571E-07    1.6004E-06    2.2136E-03   -7.5958E-04   -1.9682E-02
  606   -4.9198E-08    1.3622E-06    2.1254E-06   -1.6683E-03    4.1147E-04   -1.4900E-02
  607   -1.2687E-07    2.4748E-06    1.9240E-07   -1.6833E-03   -1.3707E-04   -1.5384E-02
  608    1.6682E-07    2.6111E-06    1.9623E-07   -1.3774E-03   -2.4875E-04   -1.5459E-02
  609    1.0107E-07   -6.7367E-07   -1.6007E-07   -9.3666E-04   -2.4102E-04   -1.5449E-02
  610    3.8699E-09    1.1408E-06   -8.5928E-08   -4.6309E-04   -2.1897E-04   -1.5431E-02
  611    3.0759E-08   -6.4361E-07    3.6399E-07    1.3253E-05   -2.0969E-04   -1.5424E-02
  612    1.0574E-08    1.2829E-06    1.2322E-07    4.8905E-04   -2.1816E-04   -1.5430E-02
  613    1.5470E-07    1.7650E-06    1.4065E-07    9.6094E-04   -2.3924E-04   -1.5447E-02
  614    1.6497E-07   -8.5299E-07    1.6131E-07    1.3988E-03   -2.4554E-04   -1.5453E-02
  615    9.6513E-08   -1.3388E-06    6.5524E-08    1.7012E-03   -1.3127E-04   -1.5373E-02
  616    1.0512E-07   -2.1941E-07   -8.3925E-07    1.6861E-03    4.2108E-04   -1.4884E-02
  617   -2.3300E-09   -1.2427E-06    3.6176E-07   -1.2650E-03    1.2938E-03   -1.1512E-02
  618   -2.5943E-07    2.1569E-06    4.3837E-07   -1.2912E-03    7.9249E-04   -1.1911E-02
  619    1.0131E-07    1.4851E-06    4.0788E-07   -1.1069E-03    6.1420E-04   -1.2008E-02
  620   -4.2857E-08   -6.6214E-07    1.4731E-07   -7.8367E-04    5.7513E-04   -1.2019E-02
  621   -1.9291E-08    1.0351E-06    9.5355E-08   -3.9576E-04    5.7694E-04   -1.2011E-02
  622    1.4263E-08   -1.2643E-06    6.2264E-08    1.4620E-05    5.8103E-04   -1.2006E-02
  623    5.2024E-08   -8.2611E-07    7.6101E-08    4.2455E-04    5.7786E-04   -1.2010E-02
  624   -1.3481E-07    1.8925E-06    4.1508E-07    8.1111E-04    5.7700E-04   -1.2017E-02
  625   -2.3015E-07    4.0099E-07    1.0462E-07    1.1323E-03    6.1706E-04   -1.2004E-02
  626    2.2239E-07    1.9075E-06   -1.6863E-07    1.3146E-03    7.9593E-04   -1.1903E-02
  627    6.6049E-08    6.5028E-07    1.6645E-07    1.2895E-03    1.2943E-03   -1.1500E-02
  628    1.3874E-08    1.0452E-07    3.6377E-08   -9.6057E-04    1.9439E-03   -8.8541E-03
  629   -6.0545E-09   -2.6528E-07    3.8802E-07   -9.7018E-04    1.5117E-03   -9.1901E-03
  630   -2.8842E-07    1.0215E-07    9.3280E-08   -8.4929E-04    1.3062E-03   -9.3040E-03
  631   -3.1356E-08    2.3891E-07    5.1992E-08   -6.1652E-04    1.2292E-03   -9.3351E-03
  632   -1.3658E-08    8.4561E-08    1.2774E-07   -3.1527E-04    1.2078E-03   -9.3389E-03
  633    3.0532E-09   -4.6539E-09   -2.0318E-08    1.5980E-05    1.2046E-03   -9.3381E-03
  634    2.0977E-08    1.1669E-07    7.5974E-08    3.4690E-04    1.2087E-03   -9.3382E-03
  635    3.7093E-08   -1.1923E-07    9.6102E-08    6.4718E-04    1.2309E-03   -9.3333E-03
  636   -5.4191E-09   -1.3194E-07    1.9314E-07    8.7862E-04    1.3084E-03   -9.3004E-03
  637    4.6602E-08   -3.1556E-07   -2.3015E-08    9.9849E-04    1.5129E-03   -9.1837E-03
  638    7.0593E-08   -9.7830E-08   -9.0468E-08    9.9036E-04    1.9389E-03   -8.8452E-03
  639   -3.5286E-08    1.5243E-07   -6.9564E-08   -7.3231E-04    2.4113E-03   -6.6484E-03
  640   -1.5312E-09    2.6935E-08    1.7446E-07   -7.2139E-04    2.0477E-03   -6.9319E-03
  641   -4.8142E-08    5.0057E-08    1.1003E-07   -6.3403E-04    1.8402E-03   -7.0558E-03
  642   -9.7136E-09   -1.0758E-07    7.3099E-08   -4.6571E-04    1.7401E-03   -7.1046E-03
  643    4.4108E-09   -4.4842E-08    7.4604E-08   -2.3872E-04    1.7001E-03   -7.1205E-03
  644   -5.3837E-10    1.8716E-07    7.1624E-08    1.7355E-05    1.6903E-03   -7.1237E-03
  645    1.1114E-08   -1.4264E-08    7.3228E-08    2.7320E-04    1.7009E-03   -7.1200E-03
  646   -1.3001E-08   -3.5438E-08    6.1629E-08    4.9957E-04    1.7415E-03   -7.1033E-03
  647    1.6341E-08    9.9146E-08    4.2959E-08    6.6704E-04    1.8417E-03   -7.0531E-03
  648    4.3573E-08   -1.3839E-07   -1.8959E-07    7.5379E-04    2.0474E-03   -6.9271E-03
  649    3.9925E-08   -9.2843E-08    1.1453E-07    7.6566E-04    2.4039E-03   -6.6416E-03
  650    1.7252E-09    1.7755E-07    2.8756E-07   -5.6313E-04    2.7292E-03   -4.7567E-03
  651   -1.2465E-08   -2.5609E-07    5.2192E-08   -5.3364E-04    2.4274E-03   -4.9948E-03
  652    7.4249E-09    7.1612E-08    6.8803E-08   -4.6464E-04    2.2320E-03   -5.1224E-03
  653   -1.9178E-08   -2.4859E-08    7.9234E-08   -3.4143E-04    2.1221E-03   -5.1846E-03
  654   -2.6718E-08    2.3758E-08    7.7789E-08   -1.7342E-04    2.0703E-03   -5.2109E-03
  655   -3.7646E-09   -2.4072E-07    9.2073E-08    1.8704E-05    2.0557E-03   -5.2178E-03
  656    3.0308E-10   -4.1381E-08    5.6437E-08    2.1069E-04    2.0710E-03   -5.2106E-03
  657    1.5443E-08   -9.2155E-09    4.2046E-08    3.7834E-04    2.1233E-03   -5.1839E-03
  658   -1.8199E-09    5.5911E-08    4.4685E-08    5.0103E-04    2.2330E-03   -5.1208E-03
  659   -5.2146E-09   -8.6309E-08    1.5588E-08    5.6957E-04    2.4267E-03   -4.9915E-03
  660   -2.6970E-08    1.3399E-07   -1.7042E-07    5.9925E-04    2.7223E-03   -4.7517E-03
  661    4.3869E+01   -9.8241E-01   -3.9578E+02    6.6357E-11    8.4171E-11   -5.0000E-02
  662    2.6990E+01   -1.0077E+00   -3.6388E+02   -6.9422E-11    1.7921E-10   -5.0000E-02
  663    1.7048E+01   -1.0158E+00   -3.6510E+02   -1.8995E-12    1.8317E-10   -5.0000E-02
  664    1.0230E+01   -1.0221E+00   -3.6584E+02    7.7647E-11    1.2874E-10   -5.0000E-02
  665    4.7796E+00   -1.0262E+00   -3.6630E+02    2.4831E-11    1.6364E-10   -5.0000E-02
  666   -1.1317E-01   -1.0295E+00   -3.6645E+02    2.0121E-11    7.3625E-11   -5.0000E-02
  667   -5.0032E+00   -1.0332E+00   -3.6630E+02    6.5498E-12   -7.1137E-11   -5.0000E-02
  668   -1.0445E+01   -1.0384E+00   -3.6586E+02   -1.8648E-10    5.0120E-12   -5.0000E-02
  669   -1.7246E+01   -1.0487E+00   -3.6515E+02   -2.0625E-10    3.5855E-11   -5.0000E-02
  670   -2.7163E+01   -1.0974E+00   -3.6399E+02   -2.2344E-10    1.4311E-10   -5.0000E-02
  671   -4.3882E+01   -8.5961E-01   -3.9632E+02   -9.6912E-11    2.4628E-10   -5.0000E-02
  672    4.9905E-08    7.7148E-08   -1.7132E-07   -2.0861E-04    2.5251E-03    2.7373E-03
  673   -9.1618E-09   -5.0861E-08    2.4769E-07   -1.2071E-04    2.4432E-03    2.6832E-03
  674    5.9958E-09    8.3214E-08    1.6280E-07   -7.2408E-05    2.3679E-03    2.5911E-03
  675   -1.6990E-08    1.5722E-07    1.6420E-07   -3.7576E-05    2.3090E-03    2.5182E-03
  676   -2.7114E-08   -1.7908E-07   -2.8249E-08   -6.5106E-06    2.2722E-03    2.4734E-03
  677   -1.3240E-08    1.6704E-07    5.3658E-08    2.3967E-05    2.2599E-03    2.4581E-03
  678   -6.8512E-09   -2.6049E-08    4.0090E-08    5.4426E-05    2.2726E-03    2.4723E-03
  679   -3.3408E-10   -6.9584E-08   -1.5224E-07    8.5436E-05    2.3098E-03    2.5160E-03
  680    3.2724E-08    1.3502E-07    2.0882E-07    1.2018E-04    2.3690E-03    2.5879E-03
  681   -5.8466E-08    8.7365E-08    8.6451E-08    1.6846E-04    2.4447E-03    2.6790E-03
  682    2.8390E-08   -4.4838E-08   -1.5196E-07    2.5671E-04    2.5275E-03    2.7321E-03
  683    3.6775E-08    4.3939E-08    2.2112E-07   -2.0087E-04    2.2500E-03    3.5101E-03
  684    3.2036E-08    1.5115E-07    1.8085E-07   -1.0819E-04    2.1864E-03    3.4752E-03
  685    1.2905E-08   -5.1383E-08   -2.2783E-08   -5.9177E-05    2.1264E-03    3.3906E-03
  686   -4.2293E-09    4.4256E-08   -1.9683E-07   -2.6654E-05    2.0785E-03    3.3208E-03
  687   -3.0241E-08   -2.9139E-07    9.1808E-08   -2.3591E-07    2.0482E-03    3.2770E-03
  688   -8.7597E-09   -2.6108E-07   -1.9836E-07    2.4263E-05    2.0380E-03    3.2618E-03
  689   -1.2111E-08   -2.1864E-07    3.0489E-08    4.8723E-05    2.0487E-03    3.2757E-03
  690   -2.8585E-09   -1.2401E-07   -3.7255E-08    7.5018E-05    2.0795E-03    3.3183E-03
  691    3.2162E-08    1.1830E-07    1.3611E-07    1.0734E-04    2.1278E-03    3.3870E-03
  692   -3.4431E-10    1.6730E-07    1.2315E-07    1.5611E-04    2.1882E-03    3.4706E-03
  693   -7.1163E-09   -3.1767E-08    2.8245E-07    2.4872E-04    2.2524E-03    3.5047E-03
  694    3.4765E-08   -9.2306E-08   -4.8838E-08   -1.9781E-04    1.9303E-03    4.1615E-03
  695    2.0026E-08    1.3131E-07   -1.0095E-07   -1.0118E-04    1.8819E-03    4.1426E-03
  696    3.5904E-08   -1.7764E-07   -1.6816E-07   -5.1345E-05    1.8354E-03    4.0647E-03
  697    1.8565E-08   -1.7544E-08    1.5921E-07   -2.0053E-05    1.7977E-03    3.9979E-03
  698   -2.1092E-09   -1.2989E-07    1.7990E-08    3.5861E-06    1.7736E-03    3.9554E-03
  699   -1.0308E-08   -5.8250E-08   -1.0389E-08    2.4426E-05    1.7656E-03    3.9405E-03
  700    7.4058E-09   -9.6484E-08   -7.6862E-08    4.5208E-05    1.7742E-03    3.9541E-03
  701   -3.6853E-09    7.7294E-08    1.3205E-08    6.8667E-05    1.7989E-03    3.9953E-03
  702   -4.6060E-09   -3.0552E-07    2.5282E-07    9.9646E-05    1.8371E-03    4.0609E-03
  703   -4.2079E-08   -8.7200E-08    1.3899E-08    1.4904E-04    1.8841E-03    4.1379E-03
  704   -5.0347E-08   -2.8622E-08   -2.0121E-07    2.4510E-04    1.9329E-03    4.1561E-03
  705    9.6785E-08   -6.1818E-08    4.1620E-08   -1.9735E-04    1.5740E-03    4.6919E-03
  706    4.3613E-08   -7.0282E-08   -1.6640E-07   -9.7653E-05    1.5386E-03    4.6860E-03
  707    9.6318E-09   -4.2785E-08   -1.0501E-08   -4.7038E-05    1.5040E-03    4.6136E-03
  708    3.1422E-08   -6.9035E-08    1.3784E-08   -1.6333E-05    1.4757E-03    4.5496E-03
  709   -1.5723E-08   -8.9779E-10    6.2548E-08    5.7453E-06    1.4574E-03    4.5083E-03
  710    5.4821E-10   -5.3978E-08   -5.6330E-08    2.4473E-05    1.4514E-03    4.4938E-03
  711    1.5754E-08    8.8136E-08    9.9338E-08    4.3131E-05    1.4582E-03    4.5070E-03
  712   -3.2037E-08   -4.4935E-08   -2.2092E-07    6.4989E-05    1.4771E-03    4.5470E-03
  713    4.6843E-09   -6.1117E-08   -3.6410E-08    9.5293E-05    1.5061E-03    4.6097E-03
  714    1.5503E-08   -4.7532E-08    1.2813E-07    1.4527E-04    1.5412E-03    4.6812E-03
  715   -4.0635E-08   -5.4476E-08    8.0269E-08    2.4392E-04    1.5770E-03    4.6868E-03
  716    4.4876E-08   -4.2597E-08    5.3394E-08   -1.9801E-04    1.1894E-03    5.1010E-03
  717    1.1743E-08   -3.6322E-08   -1.1560E-07   -9.6086E-05    1.1651E-03    5.1049E-03
  718    7.4633E-09   -2.4844E-08   -6.4536E-08   -4.4894E-05    1.1411E-03    5.0368E-03
  719    1.0729E-08   -3.8067E-08   -6.8953E-08   -1.4444E-05    1.1214E-03    4.9751E-03
  720    2.6790E-08   -5.9138E-09   -4.1246E-08    6.8195E-06    1.1086E-03    4.9349E-03
  721    5.1086E-09   -2.4284E-08   -1.1518E-07    2.4418E-05    1.1045E-03    4.9207E-03
  722   -2.7047E-08   -1.3299E-08    1.1301E-07    4.1943E-05    1.1095E-03    4.9335E-03
  723   -3.9392E-08   -1.8487E-08    1.2524E-07    6.2971E-05    1.1231E-03    4.9724E-03
  724    1.4594E-08   -4.2485E-08   -2.0252E-07    9.2975E-05    1.1437E-03    5.0329E-03
  725    4.9875E-09   -6.5150E-08    2.3446E-07    1.4339E-04    1.1683E-03    5.1001E-03
  726   -1.4505E-08   -5.2243E-08    8.8931E-08    2.4384E-04    1.1929E-03    5.0961E-03
  727    5.1468E-08   -4.7263E-08    5.3833E-08   -1.9862E-04    7.8425E-04    5.3879E-03
  728    7.6668E-09   -2.4474E-08   -1.8441E-07   -9.5449E-05    7.6990E-04    5.3985E-03
  729    3.8560E-08   -2.5692E-08    3.7133E-08   -4.3978E-05    7.5566E-04    5.3333E-03
  730    6.5003E-09    5.4325E-10   -8.7710E-08   -1.3660E-05    7.4383E-04    5.2733E-03
  731   -6.7220E-09   -1.3904E-08    2.5165E-07    7.2108E-06    7.3624E-04    5.2339E-03
  732   -5.2788E-09   -3.2165E-08    1.8875E-07    2.4269E-05    7.3393E-04    5.2200E-03
  733   -9.7354E-11   -7.8554E-08    2.2000E-07    4.1259E-05    7.3726E-04    5.2326E-03
  734   -3.9405E-08   -3.7774E-08    4.9835E-08    6.1910E-05    7.4585E-04    5.2706E-03
  735   -4.1658E-08   -4.0874E-08   -1.5990E-07    9.1804E-05    7.5862E-04    5.3295E-03
  736   -4.0973E-08   -6.1276E-08   -1.3547E-07    1.4250E-04    7.7368E-04    5.3937E-03
  737   -1.7278E-08   -7.1157E-08   -6.2013E-08    2.4410E-04    7.8846E-04    5.3831E-03
  738    2.5029E-08   -1.5932E-08   -9.8021E-08   -1.9857E-04    3.6663E-04    5.5516E-03
  739    5.7932E-08   -3.7476E-08   -2.5012E-08   -9.5155E-05    3.6148E-04    5.5656E-03
  740    1.2197E-08   -4.4937E-08    2.1981E-07   -4.3724E-05    3.5629E-04    5.5021E-03
  741   -1.6706E-08   -3.8534E-08    2.3785E-07   -1.3525E-05    3.5198E-04    5.4429E-03
  742    1.3447E-09   -4.8862E-08   -6.1006E-08    7.1747E-06    3.4931E-04    5.4041E-03
  743   -1.4702E-08   -6.7350E-08    2.1198E-07    2.4029E-05    3.4876E-04    5.3904E-03
  744   -1.8696E-08   -9.1455E-08   -8.5337E-08    4.0828E-05    3.5046E-04    5.4028E-03
  745   -1.1274E-08   -4.6822E-08    2.0057E-07    6.1352E-05    3.5426E-04    5.4404E-03
  746   -3.3366E-08   -4.6655E-08    2.2692E-07    9.1223E-05    3.5965E-04    5.4983E-03
  747   -2.6712E-08   -2.6246E-08    1.1821E-07    1.4208E-04    3.6583E-04    5.5609E-03
  748    1.6593E-09   -4.8863E-08   -2.4420E-07    2.4436E-04    3.7158E-04    5.5466E-03
  749   -1.5190E-08   -1.7567E-08   -3.1065E-08   -1.9795E-04   -5.5548E-05    5.5908E-03
  750    4.3421E-08   -3.8935E-08   -1.4952E-07   -9.5038E-05   -5.1861E-05    5.6052E-03
  751    3.7601E-08   -4.4454E-08    8.3617E-08   -4.3879E-05   -4.8324E-05    5.5419E-03
  752   -2.1816E-08   -5.4761E-08    1.7600E-07   -1.3810E-05   -4.5339E-05    5.4830E-03
  753   -4.3656E-08   -4.2138E-08   -2.9533E-08    6.8440E-06   -4.3197E-05    5.4444E-03
  754   -2.0630E-08   -5.4904E-08   -1.8930E-07    2.3698E-05   -4.2044E-05    5.4307E-03
  755    6.3431E-09   -5.0822E-08   -2.3090E-07    4.0513E-05   -4.1934E-05    5.4432E-03
  756    1.9492E-08   -7.1553E-08    2.3899E-07    6.1048E-05   -4.2840E-05    5.4807E-03
  757   -4.4873E-08   -8.1888E-08    7.3870E-08    9.0920E-05   -4.4643E-05    5.5384E-03
  758   -3.5143E-08   -8.1574E-08    2.1772E-07    1.4182E-04   -4.7091E-05    5.6007E-03
  759   -1.3747E-08   -7.5884E-08    2.6670E-07    2.4440E-04   -5.0086E-05    5.5855E-03
  760    5.7936E-08   -1.8416E-08    7.9231E-09   -1.9748E-04   -4.7469E-04    5.5044E-03
  761    4.3699E-08   -2.1580E-08   -1.7947E-07   -9.5247E-05   -4.6204E-04    5.5165E-03
  762    1.8983E-08   -1.4811E-08    7.5272E-08   -4.4435E-05   -4.4973E-04    5.4522E-03
  763   -6.1096E-09   -7.8497E-08   -2.6487E-08   -1.4476E-05   -4.3941E-04    5.3927E-03
  764   -2.1836E-08   -2.6300E-08    1.9678E-07    6.2460E-06   -4.3245E-04    5.3538E-03
  765   -2.0838E-08   -3.0628E-08    9.8639E-08    2.3273E-05   -4.2959E-04    5.3402E-03
  766   -1.7684E-08   -2.3984E-08    1.4342E-07    4.0276E-05   -4.3109E-04    5.3527E-03
  767   -8.9797E-09   -8.8551E-08    5.5963E-08    6.0932E-05   -4.3673E-04    5.3906E-03
  768   -1.9706E-08   -5.8083E-08   -6.5290E-08    9.0800E-05   -4.4580E-04    5.4489E-03
  769   -8.8470E-09   -1.0192E-07   -7.3177E-08    1.4157E-04   -4.5700E-04    5.5123E-03
  770    3.5643E-08   -1.3414E-07    1.2297E-07    2.4395E-04   -4.6897E-04    5.4990E-03
  771    2.0465E-08   -3.7909E-08   -1.6948E-07   -1.9755E-04   -8.8341E-04    5.2917E-03
  772    1.9257E-08   -2.7335E-08    2.1286E-07   -9.6015E-05   -8.6110E-04    5.2990E-03
  773   -3.3150E-08   -4.8565E-08    2.4096E-07   -4.5574E-05   -8.3955E-04    5.2322E-03
  774   -2.3811E-08   -5.7410E-08   -3.5202E-08   -1.5657E-05   -8.2162E-04    5.1715E-03
  775    2.4006E-09   -7.8093E-08    1.3929E-07    5.3092E-06   -8.0968E-04    5.1321E-03
  776   -2.0973E-08   -8.3649E-08   -1.2281E-07    2.2755E-05   -8.0507E-04    5.1182E-03
  777   -4.6917E-09   -8.2925E-08    1.7976E-07    4.0189E-05   -8.0824E-04    5.1311E-03
  778   -2.1189E-08   -7.6052E-08   -1.0776E-07    6.1124E-05   -8.1879E-04    5.1696E-03
  779    7.7670E-09   -7.6467E-08    1.1348E-07    9.0997E-05   -8.3542E-04    5.2294E-03
  780   -3.6358E-08   -9.2364E-08   -2.0004E-08    1.4141E-04   -8.5584E-04    5.2951E-03
