 *************************************************************************
 ************		    DDM3D_qua_part2		                    **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 23-5-2021		    **********
 *************************************************************************
 Title: Penny shape crack(section 3.1 of the companion paper)to verify the quadrilateral element                                               
 Modulus=  4.0000E+04  Poisson ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      1038
 Number of nodes   :      1091
 Computing time    :     64.58 s
 Stresses and displacements at the centroid of each element in the respective local coordinate system:
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
   80    0.0000E+00    0.0000E+00   -9.9932E-01   -4.5269E-06   -3.8391E-06   -2.4429E-05
   81    0.0000E+00    0.0000E+00   -9.9924E-01   -5.0935E-06   -3.9240E-06   -2.4889E-05
   82    0.0000E+00    0.0000E+00   -9.9929E-01   -1.9792E-07   -2.9054E-06   -1.7304E-05
   83    0.0000E+00    0.0000E+00   -9.9942E-01   -1.0420E-06   -3.4708E-06   -1.8554E-05
   84    0.0000E+00    0.0000E+00   -9.9943E-01   -1.7240E-06   -3.7734E-06   -1.9622E-05
   85    0.0000E+00    0.0000E+00   -9.9943E-01   -2.3236E-06   -3.9206E-06   -2.0552E-05
   86    0.0000E+00    0.0000E+00   -9.9942E-01   -2.8773E-06   -4.0083E-06   -2.1371E-05
   87    0.0000E+00    0.0000E+00   -9.9941E-01   -3.4052E-06   -4.0893E-06   -2.2093E-05
   88    0.0000E+00    0.0000E+00   -9.9940E-01   -3.9269E-06   -4.1809E-06   -2.2722E-05
   89    0.0000E+00    0.0000E+00   -9.9937E-01   -4.4420E-06   -4.2709E-06   -2.3258E-05
   90    0.0000E+00    0.0000E+00   -9.9929E-01   -4.9815E-06   -4.3376E-06   -2.3691E-05
   91    0.0000E+00    0.0000E+00   -9.9923E-01   -3.9872E-07   -3.2960E-06   -1.6558E-05
   92    0.0000E+00    0.0000E+00   -9.9942E-01   -1.1524E-06   -4.1333E-06   -1.7643E-05
   93    0.0000E+00    0.0000E+00   -9.9946E-01   -1.7676E-06   -4.4551E-06   -1.8582E-05
   94    0.0000E+00    0.0000E+00   -9.9947E-01   -2.3264E-06   -4.5563E-06   -1.9414E-05
   95    0.0000E+00    0.0000E+00   -9.9947E-01   -2.8465E-06   -4.5923E-06   -2.0156E-05
   96    0.0000E+00    0.0000E+00   -9.9947E-01   -3.3431E-06   -4.6255E-06   -2.0816E-05
   97    0.0000E+00    0.0000E+00   -9.9945E-01   -3.8310E-06   -4.6731E-06   -2.1397E-05
   98    0.0000E+00    0.0000E+00   -9.9943E-01   -4.3100E-06   -4.7205E-06   -2.1893E-05
   99    0.0000E+00    0.0000E+00   -9.9936E-01   -4.8231E-06   -4.7573E-06   -2.2295E-05
  100    0.0000E+00    0.0000E+00   -9.9906E-01   -5.6770E-07   -4.2821E-06   -1.5755E-05
  101    0.0000E+00    0.0000E+00   -9.9942E-01   -1.1461E-06   -5.2013E-06   -1.6576E-05
  102    0.0000E+00    0.0000E+00   -9.9950E-01   -1.7680E-06   -5.2838E-06   -1.7351E-05
  103    0.0000E+00    0.0000E+00   -9.9953E-01   -2.3312E-06   -5.2164E-06   -1.8069E-05
  104    0.0000E+00    0.0000E+00   -9.9954E-01   -2.8382E-06   -5.1449E-06   -1.8723E-05
  105    0.0000E+00    0.0000E+00   -9.9954E-01   -3.3053E-06   -5.1089E-06   -1.9314E-05
  106    0.0000E+00    0.0000E+00   -9.9953E-01   -3.7504E-06   -5.1092E-06   -1.9838E-05
  107    0.0000E+00    0.0000E+00   -9.9950E-01   -4.1756E-06   -5.1382E-06   -2.0289E-05
  108    0.0000E+00    0.0000E+00   -9.9944E-01   -4.6249E-06   -5.1721E-06   -2.0657E-05
  109    0.0000E+00    0.0000E+00   -9.9939E-01   -1.0423E-05   -2.0009E-06   -1.8715E-05
  110    0.0000E+00    0.0000E+00   -9.9948E-01   -1.0329E-05   -1.9806E-06   -1.6373E-05
  111    0.0000E+00    0.0000E+00   -9.9963E-01   -1.0082E-05   -1.6083E-06   -1.3395E-05
  112    0.0000E+00    0.0000E+00   -9.9980E-01   -9.3835E-06   -1.0929E-06   -9.1475E-06
  113    0.0000E+00    0.0000E+00   -9.9961E-01   -1.0389E-05   -2.3863E-06   -1.8386E-05
  114    0.0000E+00    0.0000E+00   -9.9966E-01   -1.0329E-05   -2.2304E-06   -1.6091E-05
  115    0.0000E+00    0.0000E+00   -9.9976E-01   -1.0108E-05   -1.7363E-06   -1.3167E-05
  116    0.0000E+00    0.0000E+00   -9.9987E-01   -9.3913E-06   -1.2327E-06   -8.9907E-06
  117    0.0000E+00    0.0000E+00   -9.9966E-01   -1.0390E-05   -2.7659E-06   -1.7987E-05
  118    0.0000E+00    0.0000E+00   -9.9971E-01   -1.0359E-05   -2.4878E-06   -1.5748E-05
  119    0.0000E+00    0.0000E+00   -9.9979E-01   -1.0151E-05   -1.8778E-06   -1.2889E-05
  120    0.0000E+00    0.0000E+00   -9.9990E-01   -9.4156E-06   -1.3467E-06   -8.8010E-06
  121    0.0000E+00    0.0000E+00   -9.9968E-01   -1.0362E-05   -3.1194E-06   -1.7522E-05
  122    0.0000E+00    0.0000E+00   -9.9972E-01   -1.0382E-05   -2.7103E-06   -1.5344E-05
  123    0.0000E+00    0.0000E+00   -9.9980E-01   -1.0202E-05   -2.0147E-06   -1.2568E-05
  124    0.0000E+00    0.0000E+00   -9.9991E-01   -9.4479E-06   -1.4468E-06   -8.5833E-06
  125    0.0000E+00    0.0000E+00   -9.9969E-01   -1.0246E-05   -3.7271E-06   -1.7003E-05
  126    0.0000E+00    0.0000E+00   -9.9973E-01   -1.0565E-05   -2.8593E-06   -1.4903E-05
  127    0.0000E+00    0.0000E+00   -9.9981E-01   -1.0286E-05   -2.1166E-06   -1.2217E-05
  128    0.0000E+00    0.0000E+00   -9.9991E-01   -9.4897E-06   -1.5209E-06   -8.3466E-06
  129    0.0000E+00    0.0000E+00   -9.9969E-01   -1.0249E-05   -4.2225E-06   -1.6448E-05
  130    0.0000E+00    0.0000E+00   -9.9974E-01   -1.0649E-05   -3.1270E-06   -1.4447E-05
  131    0.0000E+00    0.0000E+00   -9.9982E-01   -1.0359E-05   -2.2307E-06   -1.1855E-05
  132    0.0000E+00    0.0000E+00   -9.9992E-01   -9.5315E-06   -1.5752E-06   -8.1035E-06
  133    0.0000E+00    0.0000E+00   -9.9967E-01   -1.0367E-05   -4.4205E-06   -1.5858E-05
  134    0.0000E+00    0.0000E+00   -9.9973E-01   -1.0588E-05   -3.4843E-06   -1.3979E-05
  135    0.0000E+00    0.0000E+00   -9.9982E-01   -1.0402E-05   -2.3438E-06   -1.1497E-05
  136    0.0000E+00    0.0000E+00   -9.9992E-01   -9.5685E-06   -1.5954E-06   -7.8682E-06
  137    0.0000E+00    0.0000E+00   -9.9962E-01   -1.0443E-05   -4.6097E-06   -1.5262E-05
  138    0.0000E+00    0.0000E+00   -9.9971E-01   -1.0678E-05   -3.5662E-06   -1.3537E-05
  139    0.0000E+00    0.0000E+00   -9.9981E-01   -1.0479E-05   -2.2892E-06   -1.1178E-05
  140    0.0000E+00    0.0000E+00   -9.9992E-01   -9.6099E-06   -1.5277E-06   -7.6666E-06
  141    0.0000E+00    0.0000E+00   -9.9949E-01   -1.0754E-05   -4.4862E-06   -1.4761E-05
  142    0.0000E+00    0.0000E+00   -9.9967E-01   -1.0962E-05   -3.1562E-06   -1.3222E-05
  143    0.0000E+00    0.0000E+00   -9.9979E-01   -1.0596E-05   -1.9185E-06   -1.0968E-05
  144    0.0000E+00    0.0000E+00   -9.9991E-01   -9.6471E-06   -1.3299E-06   -7.5356E-06
  145    0.0000E+00    0.0000E+00   -9.9980E-01   -1.6222E-06    7.3940E-06   -7.5242E-06
  146    0.0000E+00    0.0000E+00   -9.9976E-01   -1.6339E-06    7.3564E-06   -7.6319E-06
  147    0.0000E+00    0.0000E+00   -9.9976E-01   -1.6838E-06    7.3188E-06   -7.8095E-06
  148    0.0000E+00    0.0000E+00   -9.9976E-01   -1.7762E-06    7.2890E-06   -8.0205E-06
  149    0.0000E+00    0.0000E+00   -9.9976E-01   -1.8750E-06    7.2507E-06   -8.2448E-06
  150    0.0000E+00    0.0000E+00   -9.9976E-01   -1.9787E-06    7.2178E-06   -8.4641E-06
  151    0.0000E+00    0.0000E+00   -9.9977E-01   -2.0819E-06    7.1901E-06   -8.6715E-06
  152    0.0000E+00    0.0000E+00   -9.9977E-01   -2.1814E-06    7.1668E-06   -8.8637E-06
  153    0.0000E+00    0.0000E+00   -9.9977E-01   -2.2746E-06    7.1483E-06   -9.0365E-06
  154    0.0000E+00    0.0000E+00   -9.9977E-01   -2.3576E-06    7.1364E-06   -9.1829E-06
  155    0.0000E+00    0.0000E+00   -9.9978E-01   -2.4250E-06    7.1339E-06   -9.2920E-06
  156    0.0000E+00    0.0000E+00   -9.9978E-01   -2.4663E-06    7.1483E-06   -9.3453E-06
  157    0.0000E+00    0.0000E+00   -9.9973E-01   -2.3090E-06    7.2919E-06   -1.0955E-05
  158    0.0000E+00    0.0000E+00   -9.9969E-01   -2.1801E-06    7.1846E-06   -1.1138E-05
  159    0.0000E+00    0.0000E+00   -9.9968E-01   -2.2170E-06    7.0987E-06   -1.1425E-05
  160    0.0000E+00    0.0000E+00   -9.9969E-01   -2.3283E-06    7.0132E-06   -1.1756E-05
  161    0.0000E+00    0.0000E+00   -9.9969E-01   -2.4809E-06    6.9524E-06   -1.2094E-05
  162    0.0000E+00    0.0000E+00   -9.9969E-01   -2.6516E-06    6.9034E-06   -1.2421E-05
  163    0.0000E+00    0.0000E+00   -9.9969E-01   -2.8256E-06    6.8651E-06   -1.2726E-05
  164    0.0000E+00    0.0000E+00   -9.9970E-01   -2.9959E-06    6.8374E-06   -1.3007E-05
  165    0.0000E+00    0.0000E+00   -9.9970E-01   -3.1622E-06    6.8195E-06   -1.3257E-05
  166    0.0000E+00    0.0000E+00   -9.9970E-01   -3.3268E-06    6.8112E-06   -1.3468E-05
  167    0.0000E+00    0.0000E+00   -9.9970E-01   -3.4892E-06    6.8145E-06   -1.3623E-05
  168    0.0000E+00    0.0000E+00   -9.9969E-01   -3.6712E-06    6.8185E-06   -1.3699E-05
  169    0.0000E+00    0.0000E+00   -9.9967E-01   -2.7096E-06    7.1138E-06   -1.3212E-05
  170    0.0000E+00    0.0000E+00   -9.9964E-01   -2.4022E-06    6.8470E-06   -1.3500E-05
  171    0.0000E+00    0.0000E+00   -9.9965E-01   -2.4379E-06    6.6677E-06   -1.3910E-05
  172    0.0000E+00    0.0000E+00   -9.9966E-01   -2.6025E-06    6.5525E-06   -1.4353E-05
  173    0.0000E+00    0.0000E+00   -9.9966E-01   -2.8206E-06    6.4765E-06   -1.4788E-05
  174    0.0000E+00    0.0000E+00   -9.9966E-01   -3.0584E-06    6.4244E-06   -1.5199E-05
  175    0.0000E+00    0.0000E+00   -9.9967E-01   -3.2983E-06    6.3917E-06   -1.5579E-05
  176    0.0000E+00    0.0000E+00   -9.9966E-01   -3.5326E-06    6.3769E-06   -1.5924E-05
  177    0.0000E+00    0.0000E+00   -9.9966E-01   -3.7639E-06    6.3771E-06   -1.6228E-05
  178    0.0000E+00    0.0000E+00   -9.9966E-01   -4.0001E-06    6.3890E-06   -1.6482E-05
  179    0.0000E+00    0.0000E+00   -9.9965E-01   -4.2576E-06    6.4026E-06   -1.6667E-05
  180    0.0000E+00    0.0000E+00   -9.9962E-01   -4.5552E-06    6.3955E-06   -1.6759E-05
  181    0.0000E+00    0.0000E+00   -9.9982E-01   -2.5858E-06    6.7885E-06   -1.4758E-05
  182    0.0000E+00    0.0000E+00   -9.9985E-01   -2.2485E-06    6.3248E-06   -1.5234E-05
  183    0.0000E+00    0.0000E+00   -9.9986E-01   -2.3957E-06    6.1478E-06   -1.5797E-05
  184    0.0000E+00    0.0000E+00   -9.9986E-01   -2.6540E-06    6.0633E-06   -1.6355E-05
  185    0.0000E+00    0.0000E+00   -9.9986E-01   -2.9512E-06    6.0103E-06   -1.6880E-05
  186    0.0000E+00    0.0000E+00   -9.9985E-01   -3.2608E-06    5.9763E-06   -1.7364E-05
  187    0.0000E+00    0.0000E+00   -9.9984E-01   -3.5691E-06    5.9600E-06   -1.7806E-05
  188    0.0000E+00    0.0000E+00   -9.9983E-01   -3.8703E-06    5.9613E-06   -1.8202E-05
  189    0.0000E+00    0.0000E+00   -9.9982E-01   -4.1690E-06    5.9754E-06   -1.8548E-05
  190    0.0000E+00    0.0000E+00   -9.9981E-01   -4.4866E-06    5.9914E-06   -1.8837E-05
  191    0.0000E+00    0.0000E+00   -9.9978E-01   -4.8479E-06    5.9954E-06   -1.9048E-05
  192    0.0000E+00    0.0000E+00   -9.9970E-01   -5.2494E-06    5.9718E-06   -1.9159E-05
  193    0.0000E+00    0.0000E+00   -9.9969E-01   -1.3415E-06    7.4146E-06   -6.8914E-06
  194    0.0000E+00    0.0000E+00   -9.9971E-01   -1.3620E-06    7.3489E-06   -7.0916E-06
  195    0.0000E+00    0.0000E+00   -9.9972E-01   -1.4392E-06    7.2912E-06   -7.3717E-06
  196    0.0000E+00    0.0000E+00   -9.9973E-01   -1.5406E-06    7.2454E-06   -7.6590E-06
  197    0.0000E+00    0.0000E+00   -9.9973E-01   -1.6498E-06    7.2110E-06   -7.9287E-06
  198    0.0000E+00    0.0000E+00   -9.9974E-01   -1.7593E-06    7.1852E-06   -8.1750E-06
  199    0.0000E+00    0.0000E+00   -9.9975E-01   -1.8655E-06    7.1663E-06   -8.3989E-06
  200    0.0000E+00    0.0000E+00   -9.9975E-01   -1.9663E-06    7.1530E-06   -8.6017E-06
  201    0.0000E+00    0.0000E+00   -9.9975E-01   -2.0604E-06    7.1452E-06   -8.7838E-06
  202    0.0000E+00    0.0000E+00   -9.9976E-01   -2.1468E-06    7.1427E-06   -8.9451E-06
  203    0.0000E+00    0.0000E+00   -9.9976E-01   -2.2247E-06    7.1452E-06   -9.0849E-06
  204    0.0000E+00    0.0000E+00   -9.9976E-01   -2.2935E-06    7.1525E-06   -9.2022E-06
  205    0.0000E+00    0.0000E+00   -9.9976E-01   -2.3524E-06    7.1645E-06   -9.2959E-06
  206    0.0000E+00    0.0000E+00   -9.9977E-01   -2.4003E-06    7.1814E-06   -9.3634E-06
  207    0.0000E+00    0.0000E+00   -9.9977E-01   -2.4351E-06    7.2040E-06   -9.4003E-06
  208    0.0000E+00    0.0000E+00   -9.9978E-01   -2.4533E-06    7.2325E-06   -9.4010E-06
  209    0.0000E+00    0.0000E+00   -9.9979E-01   -2.4566E-06    7.2664E-06   -9.3615E-06
  210    0.0000E+00    0.0000E+00   -9.9986E-01   -2.4709E-06    7.3123E-06   -9.2731E-06
  211    0.0000E+00    0.0000E+00   -9.9954E-01   -1.7376E-06    7.3251E-06   -9.9315E-06
