 *************************************************************************
 ************		    FSM3D_qua_part2		        **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Intact Brazilian disk(section 3.2 of the companion paper)to verify the quadrilateral element                                     
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      1857
 Number of nodes   :      1859
 Computing time    :    173.44 s
Stresses and displacments at the controid of each element in the respective local coor
  No.	    Szx            Szy          Szz            Ux            Uy           Uz 
  136   -2.5280E-11   -2.4100E-11    8.0511E-11    2.4352E-07    8.0604E-06    2.5889E-07
  137   -4.8177E-11    2.0655E-10    3.1721E-10    4.3290E-07    8.2151E-06    3.5222E-07
  138   -6.2019E-11    2.4073E-10    1.5942E-10    5.9630E-07    8.5188E-06    5.5676E-07
  139    1.3063E-10    4.5509E-13   -7.3067E-11    7.5042E-07    8.9515E-06    8.8198E-07
  140    2.6126E-10    1.2906E-10    2.9686E-10    9.7159E-07    9.4360E-06    1.2454E-06
  141   -1.4614E-10    2.3200E-10    2.8972E-10   -5.9565E-07    8.9420E-06    4.0991E-06
  142    5.3771E-11    3.2425E-11    1.9798E-10   -3.5143E-07    8.5800E-06    3.8096E-06
  143   -4.7002E-11   -7.4086E-11    1.7473E-10   -2.0176E-07    8.2342E-06    3.4990E-06
  144   -4.9191E-11   -2.5583E-10   -7.7386E-12   -7.0861E-08    7.9834E-06    3.2868E-06
  145   -4.6609E-11   -7.6782E-11   -5.9546E-11    6.4820E-08    7.8567E-06    3.1806E-06
  146   -2.5687E-11    1.6304E-11   -7.8891E-11    2.0437E-07    7.8625E-06    3.1762E-06
  147   -6.8067E-12    1.3982E-10   -2.5864E-11    3.3919E-07    8.0009E-06    3.2737E-06
  148   -3.0514E-11    2.4251E-10    1.0156E-11    4.6830E-07    8.2644E-06    3.4777E-06
  149   -1.6772E-10    4.5373E-11    7.7707E-11    6.1515E-07    8.6243E-06    3.7810E-06
  150    5.2551E-11   -5.0813E-11    1.5474E-09    8.5488E-07    9.0017E-06    4.0657E-06
  151   -1.3119E-10   -5.1417E-11    1.8006E-09   -5.4045E-07    8.3134E-06    6.5423E-06
  152   -1.4738E-10   -9.9037E-11    3.2066E-10   -2.8183E-07    8.0382E-06    6.3239E-06
  153   -1.0358E-10   -1.6453E-10    3.0296E-10   -1.3458E-07    7.7585E-06    6.0394E-06
  154   -6.1328E-11   -1.9580E-10   -1.2234E-10   -2.4332E-08    7.5490E-06    5.8345E-06
  155   -2.6648E-11   -2.7017E-11   -4.2864E-11    7.6627E-08    7.4415E-06    5.7295E-06
  156   -2.4871E-11    2.4263E-10   -6.7779E-11    1.7623E-07    7.4479E-06    5.7260E-06
  157   -1.4883E-11    3.9216E-11    2.3879E-10    2.7645E-07    7.5682E-06    5.8242E-06
  158   -4.6891E-11    5.7813E-11   -2.8941E-11    3.8518E-07    7.7915E-06    6.0225E-06
  159   -1.6468E-10    4.8126E-12    1.1826E-10    5.2997E-07    8.0859E-06    6.3014E-06
  160    1.5504E-11   -3.3503E-10   -2.0013E-09    7.8474E-07    8.3765E-06    6.5163E-06
  161    2.0135E-10   -4.0512E-10    3.5702E-10   -5.1699E-07    7.5206E-06    8.6432E-06
  162    3.5761E-11   -4.1335E-10   -5.9435E-10   -2.4651E-07    7.3147E-06    8.4869E-06
  163    2.4606E-10   -2.8446E-10    6.5293E-11   -9.8519E-08    7.0930E-06    8.2286E-06
  164   -1.3117E-11    1.8138E-10   -1.3419E-10    4.5214E-10    6.9224E-06    8.0340E-06
  165    4.1909E-12   -6.5382E-11    2.4758E-10    8.0627E-08    6.8341E-06    7.9322E-06
  166   -4.4139E-11    2.9606E-10   -3.7044E-11    1.5588E-07    6.8409E-06    7.9296E-06
  167   -7.9156E-12    1.4480E-10   -1.3898E-12    2.3546E-07    6.9430E-06    8.0263E-06
  168   -4.4583E-12    1.1105E-10    2.1818E-10    3.3322E-07    7.1281E-06    8.2161E-06
  169   -9.9701E-11    2.6877E-10    8.3238E-10    4.7925E-07    7.3651E-06    8.4703E-06
  170   -8.2809E-11    5.4681E-11   -1.0850E-09    7.4658E-07    7.5865E-06    8.6243E-06
  171   -1.9226E-11   -2.3235E-10   -1.4095E-09   -5.1374E-07    6.5872E-06    1.0421E-05
  172    1.2759E-10    2.7725E-11    1.3917E-10   -2.3361E-07    6.4363E-06    1.0317E-05
  173   -9.2241E-11   -7.6188E-11    1.9313E-10   -8.3137E-08    6.2646E-06    1.0084E-05
  174    1.4559E-11   -1.3644E-10    2.6079E-10    1.0608E-08    6.1295E-06    9.9002E-06
  175   -4.5812E-11   -1.1131E-10    2.4583E-10    7.9361E-08    6.0594E-06    9.8029E-06
  176   -2.5376E-11   -8.6578E-11    3.5535E-10    1.4086E-07    6.0665E-06    9.8012E-06
  177    4.4826E-11    6.6425E-11   -5.7256E-11    2.0919E-07    6.1510E-06    9.8952E-06
  178    1.0676E-12    1.4932E-10    1.8826E-09    3.0210E-07    6.3011E-06    1.0075E-05
  179   -8.6489E-11    2.1684E-10    1.6807E-09    4.5127E-07    6.4885E-06    1.0306E-05
  180   -1.3688E-10    7.7568E-11   -1.5328E-09    7.2941E-07    6.6548E-06    1.0408E-05
  181   -1.9833E-11   -1.2403E-10   -7.6433E-10   -5.2237E-07    5.5358E-06    1.1887E-05
  182    2.9631E-10    3.5322E-10   -1.9772E-09   -2.3445E-07    5.4282E-06    1.1828E-05
  183    6.2430E-11    3.6625E-10   -1.2057E-09   -8.0766E-08    5.2993E-06    1.1616E-05
  184   -1.4365E-11    1.7142E-11    2.9552E-10    1.1425E-08    5.1961E-06    1.1444E-05
  185   -4.7940E-11   -1.2655E-10   -6.0614E-11    7.4733E-08    5.1428E-06    1.1351E-05
  186   -3.2031E-11   -2.0179E-10    7.6075E-11    1.2932E-07    5.1502E-06    1.1350E-05
  187    3.6984E-12    2.1421E-10    8.2705E-12    1.9239E-07    5.2183E-06    1.1441E-05
  188   -1.1060E-10   -1.6200E-10    6.4476E-10    2.8414E-07    5.3367E-06    1.1612E-05
  189   -7.2244E-11    3.3885E-11   -5.6183E-10    4.3725E-07    5.4815E-06    1.1823E-05
  190   -1.4239E-11    2.7130E-10   -8.8815E-10    7.2445E-07    5.6043E-06    1.1881E-05
